Date,Primary Type,Description,Arrest,X Coordinate,Y Coordinate,Latitude,Longitude,Month,Hour,Hour_Only,Part of Day,geometry
2022-07-30 15:30:00,THEFT,$500 AND UNDER,False,1177363.0,1897985.0,41.87540431,-87.62425353,7,15:30:00,15,Afternoon,POINT (1177363 1897985)
2022-07-30 15:20:00,THEFT,FROM BUILDING,False,1176998.0,1906651.0,41.899192536,-87.62533113,7,15:20:00,15,Afternoon,POINT (1176998 1906651)
2022-07-30 15:20:00,THEFT,RETAIL THEFT,False,1177320.0,1906851.0,41.899734046999995,-87.624142375,7,15:20:00,15,Afternoon,POINT (1177320 1906851)
2022-07-30 15:19:00,THEFT,RETAIL THEFT,True,1163126.0,1950347.0,42.019399236999995,-87.675049485,7,15:19:00,15,Afternoon,POINT (1163126 1950347)
2022-07-30 15:15:00,THEFT,OVER $500,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,15:15:00,15,Afternoon,POINT (1178722 1901251)
2022-07-30 15:09:00,THEFT,RETAIL THEFT,True,1163126.0,1950347.0,42.019399236999995,-87.675049485,7,15:09:00,15,Afternoon,POINT (1163126 1950347)
2022-07-30 15:00:00,THEFT,OVER $500,False,1145692.0,1927526.0,41.957126908,-87.73978707399999,7,15:00:00,15,Afternoon,POINT (1145692 1927526)
2022-07-30 15:00:00,THEFT,OVER $500,False,1168934.0,1868040.0,41.79341929,-87.65606818100001,7,15:00:00,15,Afternoon,POINT (1168934 1868040)
2022-07-30 15:00:00,THEFT,OVER $500,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,15:00:00,15,Afternoon,POINT (1178722 1901251)
2022-07-30 15:00:00,THEFT,OVER $500,False,1150587.0,1869670.0,41.79826919,-87.723303209,7,15:00:00,15,Afternoon,POINT (1150587 1869670)
2022-07-30 15:00:00,THEFT,POCKET-PICKING,False,1178713.0,1901251.0,41.884335674,-87.61919713700001,7,15:00:00,15,Afternoon,POINT (1178713 1901251)
2022-07-30 14:45:00,THEFT,FROM BUILDING,False,1176998.0,1906651.0,41.899192536,-87.62533113,7,14:45:00,14,Afternoon,POINT (1176998 1906651)
2022-07-30 14:30:00,THEFT,$500 AND UNDER,False,1182952.0,1851886.0,41.748776618,-87.60516735600001,7,14:30:00,14,Afternoon,POINT (1182952 1851886)
2022-07-30 14:30:00,THEFT,OVER $500,False,1172133.0,1860104.0,41.771572246,-87.644570857,7,14:30:00,14,Afternoon,POINT (1172133 1860104)
2022-07-30 14:30:00,THEFT,POCKET-PICKING,False,1161607.0,1857352.0,41.764245206999995,-87.683232026,7,14:30:00,14,Afternoon,POINT (1161607 1857352)
2022-07-30 14:30:00,THEFT,OVER $500,False,1164277.0,1909006.0,41.905933397,-87.671988129,7,14:30:00,14,Afternoon,POINT (1164277 1909006)
2022-07-30 14:29:00,THEFT,RETAIL THEFT,False,1187537.0,1871358.0,41.802101704,-87.587747851,7,14:29:00,14,Afternoon,POINT (1187537 1871358)
2022-07-30 14:21:00,THEFT,$500 AND UNDER,False,1158524.0,1941345.0,41.994793327,-87.69223239,7,14:21:00,14,Afternoon,POINT (1158524 1941345)
2022-07-30 14:20:00,THEFT,FROM BUILDING,False,1158523.0,1941392.0,41.994922318,-87.692234775,7,14:20:00,14,Afternoon,POINT (1158523 1941392)
2022-07-30 14:00:00,THEFT,$500 AND UNDER,False,1166110.0,1900104.0,41.881466687,-87.66550940100001,7,14:00:00,14,Afternoon,POINT (1166110 1900104)
2022-07-30 14:00:00,THEFT,OVER $500,False,1195586.0,1851557.0,41.747571091,-87.558883438,7,14:00:00,14,Afternoon,POINT (1195586 1851557)
2022-07-30 14:00:00,THEFT,RETAIL THEFT,True,1169868.0,1921628.0,41.94044868,-87.651081589,7,14:00:00,14,Afternoon,POINT (1169868 1921628)
2022-07-30 14:00:00,THEFT,OVER $500,False,1166920.0,1905221.0,41.895490776,-87.662388211,7,14:00:00,14,Afternoon,POINT (1166920 1905221)
2022-07-30 13:57:00,THEFT,$500 AND UNDER,True,1170369.0,1921269.0,41.939452613,-87.649250785,7,13:57:00,13,Afternoon,POINT (1170369 1921269)
2022-07-30 13:57:00,THEFT,$500 AND UNDER,False,1140862.0,1899145.0,41.879336781,-87.75824350399999,7,13:57:00,13,Afternoon,POINT (1140862 1899145)
2022-07-30 13:45:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,13:45:00,13,Afternoon,POINT (1178722 1901251)
2022-07-30 13:40:00,THEFT,OVER $500,False,1176670.0,1911085.0,41.911367051,-87.62640163799999,7,13:40:00,13,Afternoon,POINT (1176670 1911085)
2022-07-30 13:30:00,THEFT,RETAIL THEFT,False,1171609.0,1918650.0,41.932238727,-87.644770777,7,13:30:00,13,Afternoon,POINT (1171609 1918650)
2022-07-30 13:26:00,THEFT,RETAIL THEFT,True,1168933.0,1898798.0,41.877822179,-87.655181405,7,13:26:00,13,Afternoon,POINT (1168933 1898798)
2022-07-30 13:18:00,THEFT,RETAIL THEFT,False,1164808.0,1908052.0,41.903304304,-87.670064675,7,13:18:00,13,Afternoon,POINT (1164808 1908052)
2022-07-30 13:00:00,THEFT,$500 AND UNDER,False,1175327.0,1904462.0,41.893223483,-87.63153437,7,13:00:00,13,Afternoon,POINT (1175327 1904462)
2022-07-30 13:00:00,THEFT,POCKET-PICKING,False,1178131.0,1904545.0,41.893387843,-87.621233905,7,13:00:00,13,Afternoon,POINT (1178131 1904545)
2022-07-30 12:55:00,THEFT,FROM BUILDING,False,1194518.0,1854851.0,41.756636397,-87.562688715,7,12:55:00,12,Afternoon,POINT (1194518 1854851)
2022-07-30 12:30:00,THEFT,OVER $500,False,1147546.0,1898002.0,41.876074730999996,-87.73372999700001,7,12:30:00,12,Afternoon,POINT (1147546 1898002)
2022-07-30 12:30:00,THEFT,POCKET-PICKING,False,1175937.0,1900516.0,41.882381731,-87.62941297100001,7,12:30:00,12,Afternoon,POINT (1175937 1900516)
2022-07-30 12:20:00,THEFT,$500 AND UNDER,False,1176446.0,1897935.0,41.875287846,-87.62762186799999,7,12:20:00,12,Afternoon,POINT (1176446 1897935)
2022-07-30 12:17:00,THEFT,OVER $500,False,1175928.0,1900994.0,41.883693593000004,-87.62943162200001,7,12:17:00,12,Afternoon,POINT (1175928 1900994)
2022-07-30 12:00:00,THEFT,OVER $500,False,1161505.0,1949799.0,42.017929568,-87.68102994,7,12:00:00,12,Afternoon,POINT (1161505 1949799)
2022-07-30 12:00:00,THEFT,OVER $500,False,1165073.0,1936030.0,41.980071744,-87.668293971,7,12:00:00,12,Afternoon,POINT (1165073 1936030)
2022-07-30 12:00:00,THEFT,OVER $500,False,1164261.0,1857241.0,41.763885153000004,-87.673507539,7,12:00:00,12,Afternoon,POINT (1164261 1857241)
2022-07-30 12:00:00,THEFT,$500 AND UNDER,False,1158945.0,1913454.0,41.91825019,-87.691452223,7,12:00:00,12,Afternoon,POINT (1158945 1913454)
2022-07-30 12:00:00,THEFT,OVER $500,False,1174729.0,1847131.0,41.735915303,-87.63544057799999,7,12:00:00,12,Afternoon,POINT (1174729 1847131)
2022-07-30 12:00:00,THEFT,$500 AND UNDER,False,1186587.0,1852655.0,41.750801642,-87.591823268,7,12:00:00,12,Afternoon,POINT (1186587 1852655)
2022-07-30 11:55:00,THEFT,OVER $500,False,1169300.0,1913782.0,41.918931262,-87.653397849,7,11:55:00,11,Morning,POINT (1169300 1913782)
2022-07-30 11:45:00,THEFT,$500 AND UNDER,False,1163068.0,1840602.0,41.718250226,-87.678344349,7,11:45:00,11,Morning,POINT (1163068 1840602)
2022-07-30 11:30:00,THEFT,$500 AND UNDER,False,1167438.0,1828213.0,41.684160442,-87.66269195,7,11:30:00,11,Morning,POINT (1167438 1828213)
2022-07-30 11:12:00,THEFT,RETAIL THEFT,False,1183074.0,1847795.0,41.737547633,-87.604847215,7,11:12:00,11,Morning,POINT (1183074 1847795)
2022-07-30 11:00:00,THEFT,FROM BUILDING,False,1179647.0,1901952.0,41.886237871999995,-87.615745896,7,11:00:00,11,Morning,POINT (1179647 1901952)
2022-07-30 11:00:00,THEFT,OVER $500,False,1168583.0,1923729.0,41.946241881,-87.655743334,7,11:00:00,11,Morning,POINT (1168583 1923729)
2022-07-30 11:00:00,THEFT,OVER $500,False,1165656.0,1902975.0,41.889354616,-87.667094618,7,11:00:00,11,Morning,POINT (1165656 1902975)
2022-07-30 11:00:00,THEFT,OVER $500,False,1158435.0,1935858.0,41.979738594000004,-87.692710749,7,11:00:00,11,Morning,POINT (1158435 1935858)
2022-07-30 11:00:00,THEFT,$500 AND UNDER,False,1142012.0,1899172.0,41.879389649000004,-87.754020165,7,11:00:00,11,Morning,POINT (1142012 1899172)
2022-07-30 11:00:00,THEFT,$500 AND UNDER,False,1138133.0,1931441.0,41.968010333,-87.76748157200001,7,11:00:00,11,Morning,POINT (1138133 1931441)
2022-07-30 10:45:00,THEFT,RETAIL THEFT,False,1187699.0,1855562.0,41.75875235,-87.587656092,7,10:45:00,10,Morning,POINT (1187699 1855562)
2022-07-30 10:36:00,THEFT,FROM BUILDING,False,1168583.0,1923729.0,41.946241881,-87.655743334,7,10:36:00,10,Morning,POINT (1168583 1923729)
2022-07-30 10:30:00,THEFT,OVER $500,False,1181107.0,1880544.0,41.827459445,-87.611045838,7,10:30:00,10,Morning,POINT (1181107 1880544)
2022-07-30 10:30:00,THEFT,OVER $500,False,1169643.0,1898817.0,41.877858893,-87.652573925,7,10:30:00,10,Morning,POINT (1169643 1898817)
2022-07-30 10:29:00,THEFT,RETAIL THEFT,True,1176401.0,1899804.0,41.880417506,-87.62773067299999,7,10:29:00,10,Morning,POINT (1176401 1899804)
2022-07-30 10:19:00,THEFT,RETAIL THEFT,True,1155961.0,1916199.0,41.925843451,-87.702341464,7,10:19:00,10,Morning,POINT (1155961 1916199)
2022-07-30 10:10:00,THEFT,OVER $500,False,1167108.0,1906794.0,41.899803159,-87.661652504,7,10:10:00,10,Morning,POINT (1167108 1906794)
2022-07-30 10:00:00,THEFT,$500 AND UNDER,False,1160659.0,1926185.0,41.953149482,-87.684801028,7,10:00:00,10,Morning,POINT (1160659 1926185)
2022-07-30 10:00:00,THEFT,OVER $500,False,1173986.0,1913691.0,41.918578314,-87.636183854,7,10:00:00,10,Morning,POINT (1173986 1913691)
2022-07-30 10:00:00,THEFT,RETAIL THEFT,False,1174636.0,1900346.0,41.881944424000004,-87.634195294,7,10:00:00,10,Morning,POINT (1174636 1900346)
2022-07-30 10:00:00,THEFT,FROM BUILDING,False,1187356.0,1848691.0,41.739905815,-87.58913095,7,10:00:00,10,Morning,POINT (1187356 1848691)
2022-07-30 10:00:00,THEFT,FROM BUILDING,False,1174847.0,1910613.0,41.910112896,-87.633112827,7,10:00:00,10,Morning,POINT (1174847 1910613)
2022-07-30 10:00:00,THEFT,OVER $500,False,1150325.0,1915301.0,41.923491199000004,-87.72307458200001,7,10:00:00,10,Morning,POINT (1150325 1915301)
2022-07-30 09:47:00,THEFT,FROM BUILDING,True,1164965.0,1891781.0,41.85865203,-87.66994996700001,7,09:47:00,9,Morning,POINT (1164965 1891781)
2022-07-30 09:45:00,THEFT,$500 AND UNDER,False,1170631.0,1899774.0,41.880463406,-87.648918236,7,09:45:00,9,Morning,POINT (1170631 1899774)
2022-07-30 09:40:00,THEFT,RETAIL THEFT,False,1175324.0,1908199.0,41.903478069,-87.631433102,7,09:40:00,9,Morning,POINT (1175324 1908199)
2022-07-30 09:40:00,THEFT,RETAIL THEFT,False,1169242.0,1929404.0,41.961799968,-87.653155524,7,09:40:00,9,Morning,POINT (1169242 1929404)
2022-07-30 09:30:00,THEFT,OVER $500,False,1168438.0,1898482.0,41.876965769,-87.657008055,7,09:30:00,9,Morning,POINT (1168438 1898482)
2022-07-30 09:30:00,THEFT,$500 AND UNDER,False,1189757.0,1836996.0,41.707756212,-87.580708771,7,09:30:00,9,Morning,POINT (1189757 1836996)
2022-07-30 09:30:00,THEFT,OVER $500,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,09:30:00,9,Morning,POINT (1178722 1901251)
2022-07-30 09:25:00,THEFT,OVER $500,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,09:25:00,9,Morning,POINT (1178722 1901251)
2022-07-30 09:20:00,THEFT,POCKET-PICKING,False,1177380.0,1897327.0,41.873598335,-87.62421107200001,7,09:20:00,9,Morning,POINT (1177380 1897327)
2022-07-30 09:00:00,THEFT,FROM BUILDING,False,1182931.0,1852601.0,41.750739142,-87.60522213600001,7,09:00:00,9,Morning,POINT (1182931 1852601)
2022-07-30 09:00:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,09:00:00,9,Morning,POINT (1178722 1901251)
2022-07-30 08:45:00,THEFT,$500 AND UNDER,False,1177955.0,1873648.0,41.808608378,-87.622819173,7,08:45:00,8,Morning,POINT (1177955 1873648)
2022-07-30 08:36:00,THEFT,RETAIL THEFT,False,1175023.0,1904549.0,41.893469034,-87.632648229,7,08:36:00,8,Morning,POINT (1175023 1904549)
2022-07-30 08:00:00,THEFT,$500 AND UNDER,False,1185128.0,1845214.0,41.730417130999996,-87.597402861,7,08:00:00,8,Morning,POINT (1185128 1845214)
2022-07-30 08:00:00,THEFT,POCKET-PICKING,False,1176871.0,1898411.0,41.876584418,-87.626047052,7,08:00:00,8,Morning,POINT (1176871 1898411)
2022-07-30 08:00:00,THEFT,$500 AND UNDER,False,1169977.0,1901641.0,41.885600871,-87.65126515799999,7,08:00:00,8,Morning,POINT (1169977 1901641)
2022-07-30 08:00:00,THEFT,FROM BUILDING,False,1181239.0,1894704.0,41.866312328,-87.61012406,7,08:00:00,8,Morning,POINT (1181239 1894704)
2022-07-30 07:55:00,THEFT,$500 AND UNDER,False,1156596.0,1914013.0,41.919832051,-87.700067465,7,07:55:00,7,Morning,POINT (1156596 1914013)
2022-07-30 07:40:00,THEFT,FROM BUILDING,False,1178398.0,1895940.0,41.869769188,-87.620515813,7,07:40:00,7,Morning,POINT (1178398 1895940)
2022-07-30 07:10:00,THEFT,POCKET-PICKING,False,1178331.0,1898943.0,41.878011115,-87.620670248,7,07:10:00,7,Morning,POINT (1178331 1898943)
2022-07-30 07:07:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,07:07:00,7,Morning,POINT (1178722 1901251)
2022-07-30 07:00:00,THEFT,$500 AND UNDER,False,1176872.0,1898378.0,41.876493841999995,-87.62604437899999,7,07:00:00,7,Morning,POINT (1176872 1898378)
2022-07-30 07:00:00,THEFT,$500 AND UNDER,False,1170494.0,1847547.0,41.737150055,-87.650943966,7,07:00:00,7,Morning,POINT (1170494 1847547)
2022-07-30 07:00:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,07:00:00,7,Morning,POINT (1178722 1901251)
2022-07-30 06:51:00,THEFT,RETAIL THEFT,True,1176963.0,1894850.0,41.866810739,-87.625817031,7,06:51:00,6,Morning,POINT (1176963 1894850)
2022-07-30 06:30:00,THEFT,OVER $500,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,06:30:00,6,Morning,POINT (1178722 1901251)
2022-07-30 06:24:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,06:24:00,6,Morning,POINT (1178722 1901251)
2022-07-30 06:00:00,THEFT,OVER $500,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,06:00:00,6,Morning,POINT (1178722 1901251)
2022-07-30 06:00:00,THEFT,OVER $500,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,06:00:00,6,Morning,POINT (1178722 1901251)
2022-07-30 06:00:00,THEFT,$500 AND UNDER,False,1182599.0,1878255.0,41.821143715,-87.60564309799999,7,06:00:00,6,Morning,POINT (1182599 1878255)
2022-07-30 06:00:00,THEFT,$500 AND UNDER,False,1173371.0,1910390.0,41.90953391,-87.63854164600001,7,06:00:00,6,Morning,POINT (1173371 1910390)
2022-07-30 04:50:00,THEFT,RETAIL THEFT,False,1150629.0,1865174.0,41.785930664,-87.723266186,7,04:50:00,4,Night,POINT (1150629 1865174)
2022-07-30 04:45:00,THEFT,OVER $500,True,1145654.0,1866253.0,41.788987036,-87.74147999,7,04:45:00,4,Night,POINT (1145654 1866253)
2022-07-30 04:19:00,THEFT,$500 AND UNDER,False,1155786.0,1945407.0,42.00599543,-87.702193923,7,04:19:00,4,Night,POINT (1155786 1945407)
2022-07-30 03:50:00,THEFT,OVER $500,False,1168577.0,1926372.0,41.953494509,-87.655688578,7,03:50:00,3,Night,POINT (1168577 1926372)
2022-07-30 03:30:00,THEFT,OVER $500,False,1176254.0,1904661.0,41.893748693,-87.628123871,7,03:30:00,3,Night,POINT (1176254 1904661)
2022-07-30 03:00:00,THEFT,FROM BUILDING,False,1166633.0,1901539.0,41.885393253000004,-87.663547848,7,03:00:00,3,Night,POINT (1166633 1901539)
2022-07-30 03:00:00,THEFT,FROM BUILDING,False,1175421.0,1899429.0,41.879410537,-87.63134035799999,7,03:00:00,3,Night,POINT (1175421 1899429)
2022-07-30 02:58:00,THEFT,RETAIL THEFT,False,1172220.0,1914889.0,41.921904892,-87.64263678299999,7,02:58:00,2,Night,POINT (1172220 1914889)
2022-07-30 02:44:00,THEFT,RETAIL THEFT,False,1170123.0,1932093.0,41.969159427,-87.649837624,7,02:44:00,2,Night,POINT (1170123 1932093)
2022-07-30 02:40:00,THEFT,$500 AND UNDER,False,1143103.0,1917176.0,41.928774359,-87.749564259,7,02:40:00,2,Night,POINT (1143103 1917176)
2022-07-30 02:30:00,THEFT,FROM BUILDING,False,1166633.0,1901539.0,41.885393253000004,-87.663547848,7,02:30:00,2,Night,POINT (1166633 1901539)
2022-07-30 02:15:00,THEFT,POCKET-PICKING,False,1177380.0,1897327.0,41.873598335,-87.62421107200001,7,02:15:00,2,Night,POINT (1177380 1897327)
2022-07-30 02:00:00,THEFT,OVER $500,False,1174469.0,1904439.0,41.893179585,-87.634686145,7,02:00:00,2,Night,POINT (1174469 1904439)
2022-07-30 02:00:00,THEFT,$500 AND UNDER,False,1166668.0,1849003.0,41.741227924,-87.66491989200001,7,02:00:00,2,Night,POINT (1166668 1849003)
2022-07-30 02:00:00,THEFT,POCKET-PICKING,False,1169525.0,1910220.0,41.909152038,-87.65267504200001,7,02:00:00,2,Night,POINT (1169525 1910220)
2022-07-30 02:00:00,THEFT,FROM BUILDING,False,1175301.0,1903292.0,41.890013524000004,-87.631664996,7,02:00:00,2,Night,POINT (1175301 1903292)
2022-07-30 02:00:00,THEFT,POCKET-PICKING,False,1169525.0,1910220.0,41.909152038,-87.65267504200001,7,02:00:00,2,Night,POINT (1169525 1910220)
2022-07-30 01:50:00,THEFT,OVER $500,False,1150901.0,1875850.0,41.815221883,-87.72199049,7,01:50:00,1,Night,POINT (1150901 1875850)
2022-07-30 01:35:00,THEFT,POCKET-PICKING,False,1145816.0,1928872.0,41.960818081999996,-87.739296905,7,01:35:00,1,Night,POINT (1145816 1928872)
2022-07-30 01:30:00,THEFT,OVER $500,False,1171748.0,1924996.0,41.949649326,-87.64407246,7,01:30:00,1,Night,POINT (1171748 1924996)
2022-07-30 01:20:00,THEFT,POCKET-PICKING,False,1178694.0,1901250.0,41.884333364,-87.619266937,7,01:20:00,1,Night,POINT (1178694 1901250)
2022-07-30 01:08:00,THEFT,$500 AND UNDER,False,1176107.0,1903313.0,41.890053025,-87.62870440200001,7,01:08:00,1,Night,POINT (1176107 1903313)
2022-07-30 01:00:00,THEFT,POCKET-PICKING,False,1170327.0,1922601.0,41.943108594,-87.649366085,7,01:00:00,1,Night,POINT (1170327 1922601)
2022-07-30 01:00:00,THEFT,POCKET-PICKING,False,1175464.0,1903149.0,41.889617465,-87.63107069200001,7,01:00:00,1,Night,POINT (1175464 1903149)
2022-07-30 01:00:00,THEFT,OVER $500,False,1174405.0,1911106.0,41.911475601,-87.634721791,7,01:00:00,1,Night,POINT (1174405 1911106)
2022-07-30 01:00:00,THEFT,POCKET-PICKING,False,1170327.0,1922601.0,41.943108594,-87.649366085,7,01:00:00,1,Night,POINT (1170327 1922601)
2022-07-30 00:30:00,THEFT,$500 AND UNDER,False,1151877.0,1939655.0,41.990289829,-87.71672804399999,7,00:30:00,0,Night,POINT (1151877 1939655)
2022-07-30 00:30:00,THEFT,POCKET-PICKING,False,1170327.0,1922601.0,41.943108594,-87.649366085,7,00:30:00,0,Night,POINT (1170327 1922601)
2022-07-30 00:28:00,THEFT,OVER $500,False,1170153.0,1905086.0,41.895050336,-87.650518186,7,00:28:00,0,Night,POINT (1170153 1905086)
2022-07-30 00:01:00,THEFT,$500 AND UNDER,False,1151300.0,1923023.0,41.944661905,-87.71928882799999,7,00:01:00,0,Night,POINT (1151300 1923023)
2022-07-30 00:01:00,THEFT,FROM BUILDING,False,1169525.0,1910220.0,41.909152038,-87.65267504200001,7,00:01:00,0,Night,POINT (1169525 1910220)
2022-07-30 00:01:00,THEFT,OVER $500,False,1177434.0,1899033.0,41.878278472,-87.623961046,7,00:01:00,0,Night,POINT (1177434 1899033)
2022-07-30 00:01:00,THEFT,POCKET-PICKING,False,1176107.0,1903313.0,41.890053025,-87.62870440200001,7,00:01:00,0,Night,POINT (1176107 1903313)
2022-07-30 00:01:00,THEFT,OVER $500,False,1176262.0,1904268.0,41.8926701,-87.62810635299999,7,00:01:00,0,Night,POINT (1176262 1904268)
2022-07-30 00:00:00,THEFT,$500 AND UNDER,False,1150958.0,1903404.0,41.890832307,-87.721060715,7,00:00:00,0,Night,POINT (1150958 1903404)
2022-07-30 00:00:00,THEFT,OVER $500,False,1166759.0,1943088.0,41.999402982,-87.661890024,7,00:00:00,0,Night,POINT (1166759 1943088)
2022-07-30 00:00:00,THEFT,$500 AND UNDER,False,1149174.0,1909015.0,41.906264216,-87.727466978,7,00:00:00,0,Night,POINT (1149174 1909015)
2022-07-30 00:00:00,THEFT,OVER $500,False,1132434.0,1922150.0,41.942616221,-87.78865388,7,00:00:00,0,Night,POINT (1132434 1922150)
2022-07-30 00:00:00,THEFT,POCKET-PICKING,False,1170328.0,1922582.0,41.943056436,-87.649362967,7,00:00:00,0,Night,POINT (1170328 1922582)
2022-07-30 00:00:00,THEFT,POCKET-PICKING,False,1176050.0,1903312.0,41.890051565,-87.62891376,7,00:00:00,0,Night,POINT (1176050 1903312)
2022-07-30 00:00:00,THEFT,OVER $500,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,00:00:00,0,Night,POINT (1178722 1901251)
2022-07-30 00:00:00,THEFT,OVER $500,False,1178050.0,1870143.0,41.798988184,-87.62257704299999,7,00:00:00,0,Night,POINT (1178050 1870143)
2022-07-30 00:00:00,THEFT,$500 AND UNDER,False,1137137.0,1900494.0,41.883106296,-87.771888909,7,00:00:00,0,Night,POINT (1137137 1900494)
2022-07-30 00:00:00,THEFT,$500 AND UNDER,False,1172916.0,1861779.0,41.776151397,-87.64165126700001,7,00:00:00,0,Night,POINT (1172916 1861779)
2022-07-30 00:00:00,THEFT,OVER $500,False,1171748.0,1924996.0,41.949649326,-87.64407246,7,00:00:00,0,Night,POINT (1171748 1924996)
2022-07-30 00:00:00,THEFT,$500 AND UNDER,False,1172682.0,1885681.0,41.841746034,-87.64180403600001,7,00:00:00,0,Night,POINT (1172682 1885681)
2022-07-30 00:00:00,THEFT,POCKET-PICKING,False,1177329.0,1903108.0,41.88946287,-87.624222942,7,00:00:00,0,Night,POINT (1177329 1903108)
2022-07-30 00:00:00,THEFT,$500 AND UNDER,False,1166226.0,1858117.0,41.766247426999996,-87.666280449,7,00:00:00,0,Night,POINT (1166226 1858117)
2022-07-30 00:00:00,THEFT,OVER $500,False,1180655.0,1839295.0,41.714278436,-87.613969936,7,00:00:00,0,Night,POINT (1180655 1839295)
2022-07-30 00:00:00,THEFT,$500 AND UNDER,False,1151215.0,1905944.0,41.897797289,-87.720050201,7,00:00:00,0,Night,POINT (1151215 1905944)
2022-07-30 00:00:00,THEFT,POCKET-PICKING,False,1170327.0,1922601.0,41.943108594,-87.649366085,7,00:00:00,0,Night,POINT (1170327 1922601)
2022-07-30 00:00:00,THEFT,$500 AND UNDER,False,1176652.0,1890047.0,41.853638016,-87.627103775,7,00:00:00,0,Night,POINT (1176652 1890047)
2022-07-29 23:35:00,THEFT,POCKET-PICKING,False,1155429.0,1887055.0,41.845880198,-87.705080327,7,23:35:00,23,Night,POINT (1155429 1887055)
2022-07-29 23:30:00,THEFT,$500 AND UNDER,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,23:30:00,23,Night,POINT (1178722 1901251)
2022-07-29 23:30:00,THEFT,$500 AND UNDER,False,1139475.0,1862711.0,41.779381655,-87.76422266600001,7,23:30:00,23,Night,POINT (1139475 1862711)
2022-07-29 23:00:00,THEFT,$500 AND UNDER,False,1187470.0,1867512.0,41.791549593,-87.58811584,7,23:00:00,23,Night,POINT (1187470 1867512)
2022-07-29 23:00:00,THEFT,$500 AND UNDER,False,1193873.0,1854119.0,41.754643562,-87.565076428,7,23:00:00,23,Night,POINT (1193873 1854119)
2022-07-29 23:00:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,23:00:00,23,Night,POINT (1178722 1901251)
2022-07-29 23:00:00,THEFT,FROM BUILDING,False,1174422.0,1910571.0,41.910007156,-87.63467534799999,7,23:00:00,23,Night,POINT (1174422 1910571)
2022-07-29 23:00:00,THEFT,POCKET-PICKING,False,1178391.0,1896198.0,41.870477315,-87.620533646,7,23:00:00,23,Night,POINT (1178391 1896198)
2022-07-29 23:00:00,THEFT,$500 AND UNDER,False,1179504.0,1883151.0,41.834650079,-87.616847182,7,23:00:00,23,Night,POINT (1179504 1883151)
2022-07-29 23:00:00,THEFT,POCKET-PICKING,False,1166633.0,1901539.0,41.885393253000004,-87.663547848,7,23:00:00,23,Night,POINT (1166633 1901539)
2022-07-29 22:30:00,THEFT,POCKET-PICKING,False,1174422.0,1910571.0,41.910007156,-87.63467534799999,7,22:30:00,22,Night,POINT (1174422 1910571)
2022-07-29 22:30:00,THEFT,OVER $500,False,1178295.0,1899870.0,41.880555673,-87.62077417100001,7,22:30:00,22,Night,POINT (1178295 1899870)
2022-07-29 22:30:00,THEFT,OVER $500,False,1178694.0,1901250.0,41.884333364,-87.619266937,7,22:30:00,22,Night,POINT (1178694 1901250)
2022-07-29 22:30:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,22:30:00,22,Night,POINT (1178722 1901251)
2022-07-29 22:30:00,THEFT,$500 AND UNDER,False,1100658.0,1934241.0,41.976290414,-87.905227221,7,22:30:00,22,Night,POINT (1100658 1934241)
2022-07-29 22:20:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,22:20:00,22,Night,POINT (1178722 1901251)
2022-07-29 22:20:00,THEFT,OVER $500,False,1178369.0,1897078.0,41.872892586,-87.62058758799999,7,22:20:00,22,Night,POINT (1178369 1897078)
2022-07-29 22:15:00,THEFT,$500 AND UNDER,False,1150261.0,1893491.0,41.863643548,-87.72387897600001,7,22:15:00,22,Night,POINT (1150261 1893491)
2022-07-29 22:15:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,22:15:00,22,Night,POINT (1178722 1901251)
2022-07-29 22:15:00,THEFT,POCKET-PICKING,False,1178694.0,1901250.0,41.884333364,-87.619266937,7,22:15:00,22,Night,POINT (1178694 1901250)
2022-07-29 22:10:00,THEFT,POCKET-PICKING,False,1178722.0,1901251.0,41.884335468,-87.61916408799999,7,22:10:00,22,Night,POINT (1178722 1901251)
